Date,Spot,USD_1M,USD_3M,CAD_1M,CAD_3M,Forward_1M,Forward_3M,Forward_1M_Dev_Pct,Forward_3M_Dev_Pct
2022-04-18,1.2615,0.0038,0.008100000000000001,0.0087,0.0097,1.2609852606860026,1.2609966206948153,-0.04080375061414898,-0.03990323465594692
2022-04-19,1.2616,0.0037,0.008100000000000001,0.0087,0.0097,1.2610747141655634,1.2610965807915804,-0.04163648021850985,-0.03990323465596912
2022-04-20,1.2498,0.0034999999999999996,0.008199999999999999,0.0085,0.0109,1.2492796186034891,1.2489586776035304,-0.04163717366866271,-0.06731656236754757
2022-04-21,1.2578,0.005,0.0083,0.0085,0.0109,1.2574334013407171,1.2569846518237802,-0.029146021568049463,-0.06482335635393799
2022-04-22,1.271,0.0046,0.0083,0.0085,0.0109,1.2705872173876838,1.2701760951407413,-0.03247699546153893,-0.06482335635394909
2022-04-25,1.2733,0.004,0.0091,0.0085,0.0109,1.2728228504809094,1.272728572140916,-0.03747345630179533,-0.044877708245039116
2022-04-26,1.2825,0.0038,0.0083,0.0085,0.0109,1.2819980430528377,1.2816686404547606,-0.039138943248517855,-0.06482335635394909
2022-04-27,1.2819,0.0037,0.008199999999999999,0.0086,0.0132,1.2813769323651383,1.2803028954450313,-0.040804090401880266,-0.12458885677266718
2022-04-28,1.2805,0.0037,0.008199999999999999,0.0086,0.0132,1.279977503622404,1.2789046396890262,-0.040804090401880266,-0.12458885677264497
2022-04-29,1.2856,0.0037,0.0085,0.0086,0.0132,1.2850754226137935,1.2840943885178908,-0.040804090401880266,-0.11711352536630804
2022-05-02,1.2878,0.0040999999999999995,0.009000000000000001,0.0086,0.0132,1.2873174208483922,1.2864522575500847,-0.03747314424661363,-0.104654639689028
2022-05-03,1.2841,0.0048,0.0091,0.0086,0.0132,1.2836936595439934,1.2827881266819494,-0.031643988474938656,-0.10216286255358975
2022-05-04,1.2731,0.0049,0.0089,0.0092,0.0141,1.2726441553142591,1.271450783488204,-0.035805882157002866,-0.12954335965720265
2022-05-05,1.2832,0.0049,0.0085,0.0092,0.0141,1.2827405389201612,1.281409830348023,-0.03580588215701397,-0.1395082334770037
2022-05-06,1.2905,0.0048,0.0085,0.0092,0.0141,1.2900271791626419,1.2886996462469793,-0.03663857709090834,-0.1395082334770037
2022-05-09,1.3007,0.0051,0.0092,0.0092,0.0141,1.300255934616794,1.299112239356269,-0.034140492289236324,-0.1220697042923713
2022-05-10,1.3023,0.005699999999999999,0.0089,0.0092,0.0141,1.301920453485661,1.300612956827184,-0.029144322685936697,-0.12954335965722485
2022-05-11,1.2993,0.0059,0.0091,0.0088,0.0134,1.298986232596096,1.2979079159814622,-0.024148957431235907,-0.10714107739072665
2022-05-12,1.3044,0.0060999999999999995,0.0096,0.0088,0.0134,1.3041067250682834,1.3031649573927344,-0.022483512091120428,-0.09468281257786204
2022-05-13,1.2908,0.0067,0.0103,0.0088,0.0134,1.2905742755312772,1.2898029700503313,-0.01748717607086281,-0.07724124183984271
2022-05-16,1.2843,0.0064,0.010700000000000001,0.0088,0.0134,1.2840433282259676,1.2834359919270444,-0.01998534408100827,-0.06727462998953326
2022-05-17,1.2809,0.0060999999999999995,0.0106,0.0088,0.0134,1.2806120086936248,1.2800063636816663,-0.022483512091120428,-0.06976628295211063
2022-05-18,1.2888,0.005600000000000001,0.0103,0.0096,0.013500000000000002,1.2883707434052756,1.2877724280553133,-0.033306687982959104,-0.07973090818487183
2022-05-19,1.2825,0.006500000000000001,0.0105,0.0096,0.013500000000000002,1.2821689523381297,1.2815413604086212,-0.02581268318676555,-0.07474772642329652
2022-05-20,1.2836,0.0063,0.0103,0.0096,0.013500000000000002,1.2832472921662672,1.2825765740625392,-0.027478017585924608,-0.07973090818486073
2022-05-23,1.2764,0.0055000000000000005,0.010700000000000001,0.0096,0.013500000000000002,1.2759642452704503,1.2755095253519373,-0.03413935518251643,-0.06976454466175452
2022-05-24,1.2817,0.0055000000000000005,0.0106,0.0096,0.013500000000000002,1.2812624358846256,1.2807738931107513,-0.03413935518252753,-0.07225613554254773
2022-05-25,1.2815,0.0058,0.0106,0.009399999999999999,0.0137,1.2811158509167822,1.2805102274709124,-0.029976518393903806,-0.07723546852030916
2022-05-26,1.2772,0.0070999999999999995,0.010700000000000001,0.009399999999999999,0.0137,1.2769553949406298,1.2762453696090885,-0.01915166452944872,-0.07474400179386942
2022-05-27,1.2723,0.0069,0.0108,0.009399999999999999,0.0137,1.2720351449697735,1.2713807309963374,-0.02081702666245633,-0.07225253506740748
2022-05-30,1.2655,0.0069,0.0108,0.009399999999999999,0.0137,1.2652365605275866,1.264585644168722,-0.02081702666246743,-0.07225253506740748
